1.7,0.45336361604373,0.87548255104375,1.0147461837758e-05,3.7294314265528e-06
1.70025,0.45819737953236,0.87278880527268,1.0138160875784e-05,3.7375105708229e-06
1.7005,0.46302133778981,0.87006720610828,1.0128859916707e-05,3.7455914029859e-06
1.70075,0.46783528522092,0.8673177620353,1.0119558937336e-05,3.7536740457266e-06
1.701,0.47263901592618,0.86454048318325,1.01102579141e-05,3.7617586224308e-06
1.70125,0.47743232371638,0.86173538133283,1.0100956823043e-05,3.7698452571939e-06
1.7015,0.48221500212757,0.8589024699221,1.0091655639822e-05,3.7779340748282e-06
1.70175,0.48698684443842,0.85604176405124,1.0082354339703e-05,3.7860252008716e-06
1.702,0.49174764368191,0.8531532804912,1.0073052897561e-05,3.794118761596e-06
1.70225,0.49649719266493,0.85023703768613,1.0063751287872e-05,3.8022148840153e-06
1.7025,0.50123528398065,0.84729305576065,1.0054449484712e-05,3.8103136958943e-06
1.70275,0.50596171002807,0.84432135652376,1.0045147461755e-05,3.8184153257572e-06
1.703,0.51067626302295,0.84132196347665,1.0035845192266e-05,3.8265199028963e-06
1.70325,0.51537873501738,0.83829490181423,1.0026542649102e-05,3.8346275573808e-06
1.7035,0.52006891791314,0.83524019843295,1.0017239804705e-05,3.8427384200662e-06
1.70375,0.5247466034804,0.83215788193237,1.0007936631098e-05,3.8508526226029e-06
1.704,0.52941158337279,0.82904798262298,9.998633099885e-06,3.8589702974456e-06
1.70425,0.53406364914373,0.82591053252583,9.9893291822435e-06,3.8670915778629e-06
1.7045,0.53870259225984,0.82274556538196,9.9800248489228e-06,3.8752165979462e-06
1.70475,0.54332820412037,0.81955311665246,9.9707200702396e-06,3.8833454926199e-06
1.705,0.54794027607672,0.81633322352404,9.9614148160737e-06,3.8914783976506e-06
1.70525,0.55253859944148,0.81308592490935,9.9521090558646e-06,3.8996154496575e-06
1.7055,0.557122965508,0.809811261456,9.9428027586071e-06,3.9077567861217e-06
1.70575,0.56169316556906,0.80650927554529,9.9334958928471e-06,3.915902545397e-06
1.706,0.56624899093581,0.8031800112928,9.9241884266776e-06,3.9240528667194e-06
1.70625,0.57079023294123,0.79982351456013,9.9148803277346e-06,3.9322078902184e-06
1.7065,0.57531668297377,0.79643983294904,9.9055715631923e-06,3.9403677569265e-06
1.70675,0.57982813248632,0.7930290158049,9.8962620997592e-06,3.9485326087908e-06
1.707,0.58432437300983,0.7895911142244,9.8869519036731e-06,3.9567025886831e-06
1.70725,0.58880519617582,0.78612618105025,9.8776409406969e-06,3.9648778404113e-06
1.7075,0.59327039373512,0.78263427087588,9.8683291761142e-06,3.97305850873e-06
1.70775,0.59771975756321,0.77911544005202,9.8590165747239e-06,3.9812447393525e-06
1.708,0.60215307968846,0.77556974667873,9.8497031008359e-06,3.9894366789614e-06
1.70825,0.60657015230663,0.77199725061626,9.8403887182664e-06,3.9976344752206e-06
1.7085,0.61097076779782,0.76839801347629,9.8310733903325e-06,4.0058382767872e-06
1.70875,0.61535471873684,0.76477209862906,9.8217570798473e-06,4.0140482333226e-06
