1.7,0.79745049788673,0.49178448348486,-0.00014731892905968,0.00010344354435288
1.70025,0.800673543452,0.48615356124683,-0.00014681461576046,0.00010479666491161
1.7005,0.80385767406024,0.48049687316749,-0.00014630488240668,0.0001061506790241
1.70075,0.80700266021231,0.47481466351758,-0.00014578969849808,0.00010750556347875
1.701,0.81010827354385,0.46910717828348,-0.00014526903329092,0.00010886129461627
1.70125,0.81317428682867,0.46337466516432,-0.00014474285579325,0.00011021784832215
1.7015,0.81620047398201,0.4576173735694,-0.00014421113475998,0.00011157520001898
1.70175,0.81918661006367,0.45183555461565,-0.00014367383868792,0.00011293332465874
1.702,0.8221324712812,0.44602946112539,-0.00014313093581052,0.00011429219671489
1.70225,0.8250378349929,0.44019934762417,-0.00014258239409258,0.0001156517901745
1.7025,0.82790247971082,0.43434547033885,-0.00014202818122475,0.00011701207853014
1.70275,0.83072618510365,0.4284680871958,-0.00014146826461786,0.00011837303477178
1.703,0.83350873199959,0.4225674578194,-0.00014090261139709,0.00011973463137854
1.70325,0.83624990238916,0.41664384353056,-0.00014033118839597,0.0001210968403104
1.7035,0.83894947942789,0.41069750734561,-0.00013975396215025,0.00012245963299974
1.70375,0.84160724743902,0.40472871397526,-0.00013917089889148,0.00012382298034284
1.704,0.84422299191617,0.3987377298238,-0.00013858196454054,0.00012518685269131
1.70425,0.84679649952585,0.39272482298851,-0.00013798712470084,0.00012655121984341
1.7045,0.84932755811006,0.38669026325929,-0.0001373863446515,0.00012791605103526
1.70475,0.85181595668874,0.38063432211841,-0.00013677958934013,0.00012928131493201
1.705,0.85426148546227,0.3745572727406,-0.00013616682337559,0.00013064697961891
1.70525,0.85666393581385,0.36845938999324,-0.00013554801102044,0.00013201301259233
1.7055,0.85902310031187,0.36234095043687,-0.00013492311618319,0.00013337938075065
1.70575,0.86133877271233,0.35620223232581,-0.00013429210241038,0.00013474605038515
1.706,0.86361074796111,0.35004351560908,-0.00013365493287841,0.00013611298717079
1.70625,0.86583882219629,0.34386508193155,-0.00013301157038512,0.00013748015615692
1.7065,0.86802279275044,0.33766721463526,-0.00013236197734119,0.00013884752175797
1.70675,0.87016245815286,0.33145019876103,-0.00013170611576131,0.00014021504774407
1.707,0.87225761813185,0.3252143210503,-0.00013104394725505,0.00014158269723157
1.70725,0.87430807361697,0.31895986994716,-0.00013037543301757,0.00014295043267361
1.7075,0.87631362674121,0.31268713560072,-0.00012970053382002,0.00014431821585057
1.70775,0.87827408084326,0.30639640986761,-0.00012901920999973,0.00014568600786049
1.708,0.88018924046974,0.30008798631482,-0.00012833142145016,0.00014705376910955
1.70825,0.88205891137741,0.29376216022278,-0.00012763712761052,0.00014842145930237
1.7085,0.88388290053539,0.28741922858865,-0.00012693628745523,0.00014978903743245
1.70875,0.88566101612744,0.28105949012992,-0.00012622885948307,0.00015115646177248
1.709,0.88739306755422,0.27468324528827,-0.00012551480170602,0.00015252368986471
1.70925,0.88907886543551,0.26829079623367,-0.00012479407163793,0.00015389067851134
1.7095,0.89071822161258,0.26188244686879,-0.00012406662628282,0.0001552573837648
1.70975,0.89231094915046,0.25545850283366,-0.00012333242212298,0.00015662376091821
1.71,0.8938568623403,0.24901927151061,-0.00012259141510677,0.00015798976449575
1.71025,0.89535577670179,0.24256506202953,-0.00012184356063611,0.0001593553482431
1.7105,0.89680750898553,0.23609618527337,-0.00012108881355374,0.00016072046511794
1.71075,0.89821187717553,0.22961295388395,-0.00012032712813016,0.00016208506728045
1.711,0.89956870049171,0.22311568226811,-0.00011955845805033,0.00016344910608393
1.71125,0.90087779939246,0.21660468660407,-0.00011878275640005,0.00016481253206546
1.7115,0.90213899557722,0.21008028484817,-0.00011799997565207,0.00016617529493663
1.71175,0.90335211198923,0.20354279674194,-0.00011721006765191,0.00016753734357436
1.712,0.90451697281818,0.19699254381935,-0.00011641298360344,0.00016889862601188
1.71225,0.90563340350305,0.19042984941455,-0.00011560867405412,0.00017025908942973
1.7125,0.90670123073502,0.1838550386698,-0.00011479708888,0.00017161868014694
1.71275,0.90772028246035,0.1772684385438,-0.00011397817727045,0.00017297734361232
1.713,0.9086903878835,0.17067037782033,-0.00011315188771258,0.00017433502439595
1.71325,0.90961137747018,0.16406118711722,-0.00011231816797542,0.00017569166618073
1.7135,0.91048308295061,0.15744119889567,-0.00011147696509386,0.00017704721175419
1.71375,0.91130533732282,0.15081074746991,-0.00011062822535226,0.00017840160300043
1.714,0.9120779748561,0.14417016901721,-0.00010977189426787,0.0001797547808923
1.71425,0.91280083109447,0.13751980158827,-0.00010890791657397,0.00018110668548371
1.7145,0.91347374286036,0.13085998511792,-0.00010803623620279,0.00018245725590228
1.71475,0.91409654825838,0.12419106143625,-0.00010715679626819,0.00018380643034211
1.715,0.91466908667918,0.11751337428007,-0.00010626953904812,0.00018515414605688
1.71525,0.91519119880349,0.11082726930474,-0.00010537440596685,0.00018650033935314
1.7155,0.91566272660629,0.10413309409641,-0.000104471337577,0.00018784494558396
1.71575,0.91608351336107,0.097431198184676,-0.00010356027354145,0.0001891878991428
1.716,0.91645340364434,0.09072193305551,-0.00010264115261495,0.0001905291334577
